canonical_smiles,standard_value
O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc(OCc2ccccc2)cc1)c1ccccc1,1880.0
Nc1nc(-c2ccc(Cl)cc2)cc(-c2cn(-c3ccccc3)nc2-c2ccc(OCc3ccccc3)cc2)n1,3990.0
CC(=O)n1nc(-c2ccc(Cl)cc2)cc1-c1cn(-c2ccccc2)nc1-c1ccc(OCc2ccccc2)cc1,2790.0
Nc1nc(-c2ccccc2)cc(-c2cn(-c3ccccc3)nc2-c2ccc(OCc3ccccc3)cc2)n1,2800.0
CC(=O)n1nc(-c2ccccc2)cc1-c1cn(-c2ccccc2)nc1-c1ccc(OCc2ccccc2)cc1,1930.0
S=c1nc(-c2ccc(Cl)cc2)cc(-c2cn(-c3ccccc3)nc2-c2ccc(OCc3ccccc3)cc2)[nH]1,1100.0
Clc1ccc(-c2cc(-c3cn(-c4ccccc4)nc3-c3ccc(OCc4ccccc4)cc3)on2)cc1,1250.0
CCc1ccc(-n2cc(CNC(=O)C(=O)c3cc4ccccc4[nH]3)nn2)cc1,120.0
Cc1c2c(c(C)n1-c1ccccc1)C(=O)N(CN1CCN(c3ccccc3)CC1)C2=O,42500.0
CCCCn1c(C)c2c(c1C)C(=O)N(CN1CCN(c3ccccc3)CC1)C2=O,44500.0
Cc1c2c(c(C)n1-c1cccc(Cl)c1)C(=O)N(CN1CCN(c3ccccc3)CC1)C2=O,43900.0
CCOc1ccccc1N1CCN(CN2C(=O)c3c(c(C)n(-c4ccccc4)c3C)C2=O)CC1,42700.0
CCCCn1c(C)c2c(c1C)C(=O)N(CN1CCN(c3ccccc3OCC)CC1)C2=O,53900.0
CCCCn1c(C)c2c(c1C)C(=O)N(CN1CCN(c3ccccc3F)CC1)C2=O,44000.0
Cc1c2c(c(C)n1-c1cccc(Cl)c1)C(=O)N(CN1CCN(c3ccccc3F)CC1)C2=O,44900.0
CCCCn1c(C)c2c(c1C)C(=O)N(CN1CCN(c3ccc(F)cc3F)CC1)C2=O,45400.0
CCCCn1c(C)c2c(c1C)C(=O)N(CN1CCN(c3ccccc3Cl)CC1)C2=O,44900.0
CCCCn1c(C)c2c(c1C)C(=O)N(CN1CCN(c3ccccc3OC)CC1)C2=O,44500.0
COc1ccccc1N1CCN(CN2C(=O)c3c(c(C)n(-c4ccccc4)c3C)C2=O)CC1,46400.0
Cc1c2c(c(C)n1-c1ccccc1)C(=O)N(CN1CCN(S(C)(=O)=O)CC1)C2=O,43800.0
CCCCn1c(C)c2c(c1C)C(=O)N(CN1CCN(S(C)(=O)=O)CC1)C2=O,43000.0
Cc1c2c(c(C)n1-c1cccc(Cl)c1)C(=O)N(CN1CCN(S(C)(=O)=O)CC1)C2=O,44100.0
O=C(/C=C/C1=Cc2ccccc2OC1)c1ccc(F)cc1,370.0
O=C(/C=C/C1=Cc2ccccc2OC1)c1ccc(Br)cc1,420.0
O=C(/C=C/C1=Cc2ccccc2OC1)c1ccc(C(F)(F)F)cc1,830.0
COc1ccc(C(=O)/C=C/C2=Cc3ccccc3OC2)cc1,460.0
CCc1ccc(C(=O)/C=C/C2=Cc3ccccc3OC2)cc1,390.0
COc1ccc(C(=O)/C=C/C2=Cc3ccccc3OC2)cc1OC,460.0
O=C(/C=C/C1=Cc2c(ccc3ccccc23)OC1)c1ccccc1F,310.0
O=C(/C=C/C1=Cc2c(ccc3ccccc23)OC1)c1ccc(Cl)cc1Cl,290.0
O=C(/C=C/C1=Cc2c(ccc3ccccc23)OC1)c1ccc(C(F)(F)F)cc1,330.0
O=C(/C=C/C1=Cc2c(ccc3ccccc23)OC1)c1ccc([N+](=O)[O-])cc1,250.0
COc1ccc(C(=O)/C=C/C2=Cc3c(ccc4ccccc34)OC2)cc1,380.0
CCc1ccc(C(=O)/C=C/C2=Cc3c(ccc4ccccc34)OC2)cc1,430.0
C#CCOc1ccc(/C=C2\SC(=O)NC2=O)cc1,330.0
C#CCOc1ccc(/C=C2\SC(=S)NC2=O)cc1,120.0
O=C1NC(=O)/C(=C/c2ccc(OCc3cn(CC(=O)c4ccc(Br)cc4)nn3)cc2)S1,100.0
O=C1NC(=S)S/C1=C\c1ccc(OCc2cn(CC(=O)c3ccc(Br)cc3)nn2)cc1,110.0
O=C1NC(=O)/C(=C/c2ccc(OCc3cn(CC(=O)c4ccc(Cl)cc4)nn3)cc2)S1,220.0
O=C1NC(=S)S/C1=C\c1ccc(OCc2cn(CC(=O)c3ccc(Cl)cc3)nn2)cc1,150.0
O=C1NC(=O)/C(=C/c2ccc(OCc3cn(-c4ccc(C(=O)O)cc4)nn3)cc2)S1,450.0
O=C1NC(=S)S/C1=C\c1ccc(OCc2cn(-c3ccc(C(=O)O)cc3)nn2)cc1,360.0
COc1ccc(-n2cc(COc3ccc(/C=C4\SC(=O)NC4=O)cc3)nn2)cc1,140.0
COc1ccc(-n2cc(COc3ccc(/C=C4\SC(=S)NC4=O)cc3)nn2)cc1,100.0
Cc1ccc(-n2cc(COc3ccc(/C=C4\SC(=O)NC4=O)cc3)nn2)cc1,520.0
Cc1ccc(-n2cc(COc3ccc(/C=C4\SC(=S)NC4=O)cc3)nn2)cc1,410.0
O=C1NC(=O)/C(=C/c2ccc(OCc3cn(-c4ccc(Br)cc4)nn3)cc2)S1,120.0
O=C1NC(=S)S/C1=C\c1ccc(OCc2cn(-c3ccc(Br)cc3)nn2)cc1,110.0
O=C1NC(=O)/C(=C/c2ccc(OCc3cn(-c4ccc(Cl)cc4)nn3)cc2)S1,260.0
O=C1NC(=S)S/C1=C\c1ccc(OCc2cn(-c3ccc(Cl)cc3)nn2)cc1,190.0
O=C1NC(=O)/C(=C/c2ccc(OCc3cn(-c4ccccc4)nn3)cc2)S1,380.0
O=C1NC(=S)S/C1=C\c1ccc(OCc2cn(-c3ccccc3)nn2)cc1,260.0
O=C1NC(=O)/C(=C/c2ccc(OCc3cn(Cc4ccc(Br)cc4)nn3)cc2)S1,100.0
O=C1NC(=S)S/C1=C\c1ccc(OCc2cn(Cc3ccc(Br)cc3)nn2)cc1,110.0
O=C1NC(=O)/C(=C/c2ccc(OCc3cn(Cc4ccccc4)nn3)cc2)S1,270.0
O=C1NC(=S)S/C1=C\c1ccc(OCc2cn(Cc3ccccc3)nn2)cc1,330.0
N#Cc1cnn(-c2ccc(S(N)(=O)=O)cc2)c1NC(=O)CCl,19.87
N#Cc1cnn(-c2ccc(S(N)(=O)=O)cc2)c1NC(=O)CCCl,58.04
CC(Cl)C(=O)Nc1c(C#N)cnn1-c1ccc(S(N)(=O)=O)cc1,108.3
N#Cc1cnn(-c2ccc(S(N)(=O)=O)cc2)c1NC(=O)CN1CCOCC1,34.21
N#Cc1cnn(-c2ccc(S(N)(=O)=O)cc2)c1NC(=O)CCN1CCOCC1,39.43
CC(C(=O)Nc1c(C#N)cnn1-c1ccc(S(N)(=O)=O)cc1)N1CCOCC1,122.8
CC(=O)Nc1c(C#N)cnn1-c1ccc(S(=O)(=O)NC(C)=O)cc1,61.24
N#Cc1cnn(-c2ccc(S(N)(=O)=O)cc2)c1NC(=O)c1ccccc1,56.17
N#Cc1cnn(-c2ccc(S(N)(=O)=O)cc2)c1/N=C/c1ccccc1,82.99
N#Cc1cnn(-c2ccc(S(N)(=O)=O)cc2)c1/N=C/c1ccc(F)cc1,38.73
N#Cc1cnn(-c2ccc(S(N)(=O)=O)cc2)c1/N=C/c1ccc(Cl)cc1,189.77
N#Cc1cnn(-c2ccc(S(N)(=O)=O)cc2)c1/N=C/c1ccc(Br)cc1,64.9
COc1ccc(/C=N/c2c(C#N)cnn2-c2ccc(S(N)(=O)=O)cc2)cc1,39.14
COc1ccc(/C=N/c2c(C#N)cnn2-c2ccc(S(N)(=O)=O)cc2)cc1OC,43.74
CC(C)[C@@H]1CC[C@]2(C)[C@@H]3C(C=C4[C@@H]5CC(C)(C)C(=O)C[C@]5(C)CC[C@]42C)OC(=O)CC(O)[C@]31C,460000.0
COOC[C@@]1(C)CC[C@]2(C)CC[C@]3(C)[C@@H]4CC(=O)c5cc(OC)c(O)cc5[C@]4(C)CC[C@@]3(C)C2C1,660000.0
C=C(C)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@H](CCC4[C@@]5(C)[C@H](O)C[C@H](OC(C)=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,540000.0
C=C(C)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@H](CCC4[C@@]5(C)[C@H](O)C[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,450000.0
CC(C)[C@@H]1CC[C@]2(C)[C@@H]3C(C=C4[C@@H]5CC(C)(C)CC[C@]5(C)CC[C@]42C)OC(=O)CC[C@]31C,650000.0
COOC[C@@]1(C)CC[C@]2(C)CC[C@]3(C)[C@@H]4CCc5cc(O)c(O)cc5[C@]4(C)CC[C@@]3(C)C2C1,430000.0
O=C(O[C@@H]1[C@@H](c2c(O)cc(O)c3c2O[C@H](c2cc(O)c(O)c(O)c2)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)C3)c2c(O)cc(O)c([C@H]3c4c(O)cc(O)cc4O[C@H](c4cc(O)c(O)c(O)c4)[C@@H]3OC(=O)c3cc(O)c(O)c(O)c3)c2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,4500.0
O=C(O)C[C@@H]1C(=O)O[C@H]2[C@@H]3OC(=O)c4cc(O)c(O)c(O)c4-c4ccccc4C(=O)OC[C@H]2O[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]3OC(=O)c2cc(O)c(O)c3c2[C@H]1[C@H](O)C(=O)O3,920.0
N#Cc1ccc(/C=N/NC(=O)c2cn(Cc3ccc(Cl)cc3)c3ccccc23)cc1,7590.0
Nc1ccc(O)c(C(=O)O)c1,7530.0
COc1ccc(-c2nn(-c3ccc(S(C)(=O)=O)cc3)cc2/C=C2\SC(=O)NC2=O)cc1,880.0
O=C(O)CCCc1nc(-c2ccc(Cl)c(Cl)c2)c(-c2ccccc2)o1,420.0
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,110.0
COc1ccc(-c2noc(C)c2-c2ccc(OC)cc2)cc1,350.0
Cc1onc(-c2ccc(S(C)(=O)=O)cc2)c1-c1ccc(F)cc1,70.0
COc1ccc(-c2noc(CBr)c2-c2ccc(OC)cc2)cc1,180.0
COc1ccc(-c2noc(CF)c2-c2ccc(OC)cc2)cc1,300.0
COc1ccc(-c2noc(CCO)c2-c2ccc(OC)cc2)cc1,190.0
CS(=O)(=O)c1ccc(-c2nnnn2-c2ccc(CCO)cc2)cc1,70000.0
CS(=O)(=O)c1ccc(Cc2nnnn2-c2ccc(CCO)cc2)cc1,3000.0
CS(=O)(=O)c1ccc(Cc2nnnn2-c2ccc(CO)cc2)cc1,38000.0
NS(=O)(=O)c1ccc(-c2nnnn2-c2ccc(CCO)cc2)cc1,99000.0
NS(=O)(=O)c1ccc(-c2nnnn2-c2ccc(CO)cc2)cc1,24000.0
COC(=O)[C@H](Cc1ccccc1)Nc1nc(Cl)nc(Nc2ccc(N3CCOCC3=O)cc2)n1,8000.0
O=C(O)c1ccccc1Nc1nc(Cl)nc(Nc2ccc(N3CCOCC3=O)cc2)n1,1000.0
CC[C@H](C)[C@H](Nc1nc(Cl)nc(Nc2ccc(N3CCOCC3=O)cc2)n1)C(=O)OC,6000.0
COC(=O)[C@@H](N)Cc1cn(-c2nc(Cl)nc(Nc3ccc(N4CCOCC4=O)cc3)n2)c2ccccc12,30.0
COC(=O)[C@@H](N)Cc1ccc(Oc2nc(Cl)nc(N3CCCCC3)n2)cc1,5000.0
COC(=O)[C@@H](N)Cc1cn(-c2nc(Cl)nc(N3CCCCC3)n2)c2ccccc12,20.0
N[C@@H](Cc1cn(-c2nc(Cl)nc(N3CCOCC3)n2)c2ccccc12)C(=O)O,100.0
Clc1nc(OCc2cn(Cc3ccccc3)nn2)nc(N2CCCC2)n1,5000.0
Clc1nc(OCc2cn(Cc3ccccc3)nn2)nc(N2CCOCC2)n1,100.0
Clc1ccc(Nc2nc(Cl)nc(OCc3cn(Cc4ccccc4)nn3)n2)cc1,7000.0
COC(=O)[C@H](Cc1ccccc1)n1cc(COc2nc(Cl)nc(N3CCCC3)n2)nn1,6000.0
COC(=O)[C@H](Cc1ccccc1)n1cc(COc2nc(Cl)nc(N3CCOCC3)n2)nn1,200.0
COC(=O)[C@H](Cc1ccccc1)n1cc(COc2nc(Cl)nc(Nc3ccc(N4CCOCC4=O)cc3)n2)nn1,9000.0
COC(=O)[C@H](Cc1ccccc1)n1cc(COc2nc(Cl)nc(Nc3ccc(Cl)cc3)n2)nn1,8000.0
COC(=O)[C@H](Cc1ccc(O)cc1)n1cc(COc2nc(Cl)nc(N3CCCC3)n2)nn1,4000.0
COC(=O)[C@H](Cc1ccc(O)cc1)n1cc(COc2nc(Cl)nc(N3CCOCC3)n2)nn1,3000.0
COC(=O)[C@H](Cc1ccc(O)cc1)n1cc(COc2nc(Cl)nc(Nc3ccc(N4CCOCC4=O)cc3)n2)nn1,3000.0
CSc1nc2ccccc2n1-c1csc(N)n1,230.0
CSc1nc2ccccc2n1-c1csc(NC(=O)c2ccccc2)n1,190.0
CSc1nc2ccccc2n1-c1csc(NC(=O)c2ccc(Cl)cc2)n1,210.0
CSc1nc2ccccc2n1-c1csc(NC(=O)c2ccc(C)cc2)n1,260.0
CSc1nc2ccccc2n1-c1csc(NCC(C)=O)n1,69.0
CSc1nc2ccccc2n1-c1csc(NC/C(C)=N/NC(=S)Nc2ccccc2)n1,75.0
CSc1nc2ccccc2n1-c1csc(NC/C(C)=N/N=c2\scc(-c3ccccc3)n2-c2ccccc2)n1,58.0
CSc1nc2ccccc2n1-c1csc(NC/C(C)=N/N=c2\scc(-c3ccc(Cl)cc3)n2-c2ccccc2)n1,45.0
CSc1nc2ccccc2n1-c1csc(NC/C(C)=N/N=c2\scc(-c3ccc(C)cc3)n2-c2ccccc2)n1,54.0
CSc1nc2ccccc2n1-c1csc(NC/C(C)=N/N=C2\SCC(=O)N2c2ccccc2)n1,67.0
CSc1nc2ccccc2n1-c1csc(NCC(=O)c2ccc(Cl)cc2)n1,140.0
Br.CSc1nc2ccccc2n1-c1csc(=N)n1CC(=O)c1ccccc1,180.0
CSc1nc2ccccc2n1-c1csc2nc(-c3ccccc3)cn12,220.0
CSc1nc2ccccc2n1Cc1nnc2n1N=C(c1ccc(C)cc1)CS2,250.0
O=C1N/C(=N\c2nnc(-c3ccc(O)cc3)s2)S/C1=C\c1ccc(Cl)c(Cl)c1,70.0
Clc1ccc(-c2nnc(Cn3c(CN4CCCCC4)nc4ccccc43)o2)cc1,60.0
Fc1ccccc1-c1nnc(Cn2c(CN3CCCCC3)nc3ccccc32)o1,60.0
Fc1ccc(-c2nnc(Cn3c(CN4CCCCC4)nc4ccccc43)o2)cc1,60.0
O=[N+]([O-])c1ccc(-c2nnc(Cn3c(CN4CCCCC4)nc4ccccc43)o2)cc1,60.0
O=[N+]([O-])c1ccc(-n2c(-c3ccc(Br)cc3)nc3ccccc32)cc1,102000.0
O=[N+]([O-])c1ccc(-n2c(-c3ccccc3)nc3ccccc32)cc1,162000.0
Nc1ccc(-n2c(-c3ccc(Cl)cc3)nc3ccccc32)cc1,193000.0
Nc1ccc(-c2nc3ccccc3n2-c2ccc(N)cc2)cc1,173000.0
CC(C(=O)O)c1ccc(C[SiH](C)C)cc1,8300.0
O=C(/C=C/c1ccc(O)c(O)c1)NNC(=O)COc1cccnc1,5000.0
O=C(/C=C/c1ccc(O)c(O)c1)NNC(=O)COc1ccc(Cl)cc1,3170.0
O=C(/C=C/c1ccc(O)c(O)c1)NNC(=O)COc1ccc(Br)cc1,3400.0
Cc1ccc(OCC(=O)NNC(=O)/C=C/c2ccc(O)c(O)c2)c(C)c1,2100.0
O=C(/C=C/c1ccc(O)c(O)c1)NNC(=O)COc1cccc2cccnc12,4900.0
NS(=O)(=O)c1ccc(-n2nc(C(=O)O)cc2-c2ccc(Cl)s2)cc1,400.0
NS(=O)(=O)c1ccc(-n2nc(C(=O)O)cc2-c2cc3ccccc3s2)cc1,10.0
Cn1nc(C(F)(F)F)cc1-c1ccn(C(F)F)c(=O)c1,690.0
O=C(NCCc1c[nH]c2ccccc12)c1cc2ccccc2cc1O,39210.0
Cc1ccc(C(=O)NCCc2c[nH]c3ccccc23)c(O)c1,16440.0
Cc1ccc2[nH]cc(CCNC(=O)c3ccccc3Nc3ccccc3)c2c1,27050.0
O=C(NCCc1c[nH]c2ccc(O)cc12)c1ccccc1O,1740.0
O=C(NCCc1c[nH]c2ccccc12)c1ccccc1Nc1ccccc1,470.0
COc1ccc2[nH]cc(CCNC(=O)c3ccccc3Nc3ccccc3)c2c1,38640.0
O=C(NCCc1c[nH]c2ccc(O)cc12)c1ccccc1Nc1ccccc1,380.0
O=C(NCCc1c[nH]c2ccc(Cl)cc12)c1ccccc1Nc1ccccc1,1340.0
CCCCCc1cc(O)cc(O)c1,17260.0
CCCCCCCCCCCCCc1cc(O)cc(O)c1,2740.0
CCCCCCCCCCCCCCCc1cc(O)cc(O)c1,2360.0
CCCCCC1=CC(=O)C=C(OC)C1=O,1900.0
CCCCCCCCCCCC1=CC(=O)C=C(OC)C1=O,570.0
CCCCCCCCCCCCCC1=CC(=O)C=C(OC)C1=O,880.0
CCCCCCCCCCCCCCCC1=CC(=O)C=C(OC)C1=O,8970.0
CCCCCCCCCCCc1cc(O)cc(OC)c1O,550.0
CCCCCCCCCCCCCc1cc(O)cc(OC)c1O,1550.0
CCCCCCCCCCCCCCCc1cc(O)cc(OC)c1O,2710.0
CCCCCc1cccc(OC)c1O,4650.0
CCCCCc1cc(O)cc(OC)c1,15920.0
COc1cc(O)cc(Br)c1O,4810.0
COC1=CC(=O)C=C(Br)C1=O,4480.0
CCCCCC1=CC(=O)C=C(OC)C1=N,5820.0
COc1ccc(-c2noc(CC(=O)NCCNC(=O)Cc3onc(-c4ccc(OC)cc4)c3-c3ccc(OC)cc3)c2-c2ccc(OC)cc2)cc1,120.0
COc1ccc(-c2noc(CC(=O)NCCCCN)c2-c2ccc(OC)cc2)cc1,3500.0
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCCCCNC(=O)Cc1onc(-c2ccc(OC)cc2)c1-c1ccc(OC)cc1,800.0
COc1ccc(-c2noc(CC(=O)Nc3ccc(N)cc3)c2-c2ccc(OC)cc2)cc1,500.0
COc1ccc(-c2noc(CC(=O)Nc3ccc(-c4ccc(N)cc4)cc3)c2-c2ccc(OC)cc2)cc1,300.0
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)Nc1ccc(-c2ccc(NC(=O)Cc3onc(-c4ccc(OC)cc4)c3-c3ccc(OC)cc3)cc2)cc1,90.0
Cc1ccc(Nc2nc(/C=C/c3ccccc3)nc3ccccc23)cc1,43000.0
COc1ccc(Nc2nc(/C=C/c3ccccc3)nc3ccccc23)cc1,37300.0
Fc1ccc(Nc2nc(/C=C/c3ccccc3)nc3ccccc23)cc1F,10100.0
COc1ccc(-n2nc(-c3ccco3)cc2N)cc1,30600.0
COC(=O)CC1N(C(=O)Nc2cccc(Cl)c2)C(=O)c2ccccc2S1(=O)=O,105900.0
Cc1csc(NC(=O)N2C(=O)c3ccccc3S(=O)(=O)C2C)n1,291800.0
COC(=O)CC1N(C(=O)Nc2nc3ccccc3s2)C(=O)c2ccccc2S1(=O)=O,167300.0
COC(=O)CC1N(C(=O)Nc2nnc(C)s2)C(=O)c2ccccc2S1(=O)=O,799900.0
COC(=O)CC1NC(=O)c2ccccc2S1(=O)=O,275800.0
COC(=O)CC1N(C(=O)Nc2cccc(C)n2)C(=O)c2ccccc2S1(=O)=O,288200.0
COC(=O)CC1N(C(=O)Nc2ccccn2)C(=O)c2ccccc2S1(=O)=O,217100.0
COC(=O)CC1N(C(=O)Nc2ccccc2)C(=O)c2ccccc2S1(=O)=O,445300.0
COC(=O)CC1N(C(=O)Nc2nccs2)C(=O)c2ccccc2S1(=O)=O,459700.0
CC1NC(=O)c2ccccc2S1(=O)=O,423900.0
COC(=O)CC1N(C(=O)Nc2ncc(C)s2)C(=O)c2ccccc2S1(=O)=O,194000.0
CC1N(C(=O)Nc2nccs2)C(=O)c2ccccc2S1(=O)=O,115200.0
Cc1cnc(NC(=O)N2C(=O)c3ccccc3S(=O)(=O)C2C)s1,276400.0
CC1N(C(=O)Nc2ccccn2)C(=O)c2ccccc2S1(=O)=O,76800.0
Cc1cccc(NC(=O)N2C(=O)c3ccccc3S(=O)(=O)C2C)n1,494900.0
CC1N(C(=O)Nc2ccccc2)C(=O)c2ccccc2S1(=O)=O,320400.0
CC1N(C(=O)Nc2cccc(Cl)c2)C(=O)c2ccccc2S1(=O)=O,98800.0
COc1ccc(NC(=O)N2C(=O)c3ccccc3S(=O)(=O)C2C)cc1,227500.0
COC(=O)CC1N(C(=O)Nc2nc(C)cs2)C(=O)c2ccccc2S1(=O)=O,19100.0
Fc1cccc(COc2nc3ccccc3s2)c1,280.0
Fc1ccc(COc2nc3ccccc3s2)cc1,370.0
Clc1ccc(COc2nc3ccccc3s2)cc1,770.0
Brc1ccc(OCCOc2nc3ccccc3s2)cc1,500.0
Clc1ccc(OCCOc2nc3ccccc3s2)c(Cl)c1,410.0
Brc1ccc(OCCOc2nc3ccccc3s2)c(Br)c1,360.0
CS(=O)(=O)c1ccc(-c2csc(N/N=C/c3cccc(O)c3)n2)cc1,140.0
COc1ccc(O)c(/C=N/Nc2nc(-c3ccc(S(C)(=O)=O)cc3)cs2)c1,213.0
COc1ccc(/C=N/Nc2nc(-c3ccc(S(C)(=O)=O)cc3)cs2)cc1O,175.0
COc1cccc(/C=N/Nc2nc(-c3ccc(S(C)(=O)=O)cc3)cs2)c1OC,184.0
COc1ccc(OC)c(/C=N/Nc2nc(-c3ccc(S(C)(=O)=O)cc3)cs2)c1,239.0
COc1ccc(/C=N/Nc2nc(-c3ccc(S(C)(=O)=O)cc3)cs2)cc1OC,195.0
C/C(=N\Nc1nc(-c2ccc(Cl)cc2)cs1)c1nnn(-c2ccc(C(=O)O)cc2)c1C,70.0
C/C(=N\Nc1nc(-c2ccc(Cl)cc2)cs1)c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1C,40.0
C/C(=N\Nc1nc(-c2ccc(Cl)cc2)cs1)c1nnn(-c2ccc(S(=O)(=O)Nc3nccs3)cc2)c1C,40.0
Cc1c(-c2nn(-c3ccccc3)cc2/C=N/O)nnn1-c1ccc(Cl)cc1,50.0
Cc1c(-c2nn(-c3ccccc3)cc2/C=N/O)nnn1-c1ccc(F)cc1,50.0
Cc1c(-c2nn(-c3ccccc3)cc2/C=N/O)nnn1-c1ccc(C(=O)O)cc1,40.0
Cc1c(-c2nn(-c3ccccc3)cc2/C=N/O)nnn1-c1ccc(S(N)(=O)=O)cc1,40.0
C/C(=N\Nc1nc(-c2ccc(Cl)cc2)cs1)c1nnn(-c2ccc(F)cc2)c1C,50.0
CC(=O)c1nnn(-c2ccc(Cl)cc2)c1C,120.0
CC(=O)c1nnn(-c2ccc(F)cc2)c1C,230.0
CC(=O)c1nnn(-c2ccc(C(=O)O)cc2)c1C,420.0
C/C(=N\NC(N)=O)c1nnn(-c2ccc(Cl)cc2)c1C,320.0
C/C(=N\NC(N)=O)c1nnn(-c2ccc(F)cc2)c1C,270.0
C/C(=N\NC(N)=O)c1nnn(-c2ccc(C(=O)O)cc2)c1C,290.0
C/C(=N\NC(N)=S)c1nnn(-c2ccc(Cl)cc2)c1C,240.0
CC(=O)c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1C,110.0
CC(=O)c1nnn(-c2ccc(S(=O)(=O)Nc3nccs3)cc2)c1C,290.0
C/C(=N\NC(N)=O)c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1C,420.0
C/C(=N\NC(N)=O)c1nnn(-c2ccc(S(=O)(=O)Nc3nccs3)cc2)c1C,340.0
C/C(=N\NC(N)=S)c1nnn(-c2ccc(F)cc2)c1C,70.0
C/C(=N\NC(N)=S)c1nnn(-c2ccc(C(=O)O)cc2)c1C,50.0
C/C(=N\NC(N)=S)c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1C,50.0
C/C(=N\NC(N)=S)c1nnn(-c2ccc(S(=O)(=O)Nc3nccs3)cc2)c1C,50.0
C/C(=N\Nc1nc(-c2ccc(Cl)cc2)cs1)c1nnn(-c2ccc(Cl)cc2)c1C,60.0
NS(=O)(=O)c1ccc(-n2nc(NC(=O)NCCCC(=O)O)cc2-c2ccccc2)cc1,1990.0
NS(=O)(=O)c1ccc(-n2nc(NC(=O)NCCCCCCCCCCC(=O)O)cc2-c2ccccc2)cc1,2180.0
CCOC(=O)C1CCN(C(=O)Nc2cc(-c3ccccc3)n(-c3ccc(S(N)(=O)=O)cc3)n2)CC1,2890.0
NS(=O)(=O)c1ccc(-n2nc(NC(=O)Nc3ccc(C(F)(F)F)cc3)cc2-c2ccccc2)cc1,1240.0
NS(=O)(=O)c1ccc(-n2nc(NC(=O)NC34CC5CC(CC(C5)C3)C4)cc2-c2ccccc2)cc1,1850.0
NS(=O)(=O)c1ccc(-n2nc(NC(=O)NC3CCCCC3)cc2-c2ccccc2)cc1,2030.0
NS(=O)(=O)c1ccc(-n2nc(C(=O)NC3CCCCC3)cc2-c2ccccc2)cc1,2480.0
NS(=O)(=O)c1ccc(-n2nc(C(=O)NC34CC5CC(CC(C5)C3)C4)cc2-c2ccccc2)cc1,2150.0
NS(=O)(=O)c1ccc(-n2nc(C(=O)Nc3ccc(C(F)(F)F)cc3)cc2-c2ccccc2)cc1,2050.0
CCOC(=O)C1CCN(C(=O)c2cc(-c3ccccc3)n(-c3ccc(S(N)(=O)=O)cc3)n2)CC1,4120.0
NS(=O)(=O)c1ccc(-n2nc(C(=O)NCCCCCCCCCCC(=O)O)cc2-c2ccccc2)cc1,3040.0
NS(=O)(=O)c1ccc(-n2nc(C(=O)NCCCC(=O)O)cc2-c2ccccc2)cc1,4000.0
Cc1cnc(OCC(C)(C)O)c(-c2ccc(S(C)(=O)=O)cc2)c1,1890.0
CCc1cnc(OCC(C)(C)O)c(-c2ccc(S(C)(=O)=O)cc2)c1,950.0
CCCCOc1nc(OCC(C)(C)O)c(-c2ccc(S(C)(=O)=O)cc2)cc1CO,47.0
COCCOc1nc(OCC(C)(C)O)c(-c2ccc(S(C)(=O)=O)cc2)cc1CO,2950.0
CCCCOc1nc(OCC(C)(C)O)c(-c2ccc(S(C)(=O)=O)cc2)cc1C(C)O,2340.0
CCCCOc1nc(OCC(C)(C)O)c(-c2ccc(S(C)(=O)=O)cc2)cc1C(C)(C)O,1210.0
CCCCOc1nc(OCC(C)(C)O)c(-c2ccc(S(C)(=O)=O)cc2)cc1COCCO,540.0
CCCCOc1nc(-c2ccc(F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)cc1CO,49.0
CCCCOc1nc(OCC2COC2)c(-c2ccc(S(C)(=O)=O)cc2)cc1CO,36.0
CCCCOc1nc(OCC2(O)COC2)c(-c2ccc(S(C)(=O)=O)cc2)cc1CO,1320.0
CCCCOc1nc(OCC2(C)COC2)c(-c2ccc(S(C)(=O)=O)cc2)cc1CO,210.0
CCCCOc1nc(OCC2(O)CCC2)c(-c2ccc(S(C)(=O)=O)cc2)cc1CO,37.0
CC(C)(O)COc1nc(OCCC(F)(F)F)c(CO)cc1-c1ccc(S(C)(=O)=O)cc1,130.0
CC(C)(O)COc1nc(OCCCC(F)(F)F)c(CO)cc1-c1ccc(S(C)(=O)=O)cc1,78.0
CCCCOc1nc(OCC(C)(C)O)c(-c2ccc(S(N)(=O)=O)cn2)cc1CO,230.0
